name,essround,edition,idno,cntry,nwspol,netusoft,netustm,ppltrst,pplfair,pplhlp,polintr,psppsgva,actrolga,psppipla,cptppola,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,lrscale,stflife,stfeco,stfgov,stfdem,stfedu,stfhlth,euftf,imsmetn,imdfetn,impcntr,imbgeco,imueclt,imwbcnt,happy,sclmeet,inprdsc,sclact,crmvct,aesfdrk,health,hlthhmp,rlgblg,rlgdgr,rlgatnd,dscrgrp,ctzcntr,brncntr,hhmmb,gndr,agea,yrbrn,maritalb,domicil,eduyrs,pdwrk,uempla,uempli,emplrel,wkhtot,hinctnta,hincfel,dweight,pweight
ESS9e01_1,9,1.1,1725,AT,30,5,120,2,4,5,3,1,1,1,2,6,8,8,5,5,2,7,2,NA,10,8,8,10,8,8,4,3,3,3,0,0,0,8,6,1,2,2,1,1,1,1,8,4,2,1,1,2,1,65,1954,4,3,12,1,0,0,1,40,5,2,0.8654988144729996,0.302091437
ESS9e01_1,9,1.1,1734,AT,40,5,90,7,8,7,2,2,5,3,5,NA,6,7,NA,NA,2,3,1,5,8,7,9,8,7,8,0,NA,4,4,0,2,1,8,5,5,3,2,1,1,3,1,2,5,2,1,1,2,2,26,1992,6,3,13,1,0,0,1,38,6,2,0.8539413707591449,0.302091437
ESS9e01_1,9,1.1,1754,AT,60,5,120,2,8,7,1,2,5,2,5,4,6,8,3,3,4,4,1,6,7,8,7,6,2,4,1,2,3,3,3,2,1,8,6,5,4,1,2,4,2,1,8,4,2,1,1,2,2,60,1958,1,4,12,1,0,0,1,6,8,1,0.8541975702503387,0.302091437
ESS9e01_1,9,1.1,1757,AT,10,2,NA,3,4,1,3,1,4,1,4,2,4,4,2,2,2,1,2,NA,8,4,1,1,0,1,NA,3,4,3,0,0,0,7,6,4,5,1,3,2,2,2,3,6,2,1,2,3,1,51,1967,4,2,13,1,0,0,1,45,9,2,1.7126081477606085,0.302091437
ESS9e01_1,9,1.1,1778,AT,60,4,15,10,10,10,1,3,4,3,3,3,4,4,2,1,3,4,1,2,8,5,2,2,7,8,10,1,1,1,10,10,10,9,6,4,3,2,1,2,3,2,0,7,2,1,1,3,2,43,1975,6,3,16,1,0,0,1,32,2,2,0.5186730232608815,0.302091437
ESS9e01_1,9,1.1,1799,AT,120,5,180,6,7,7,2,3,1,3,1,8,8,8,5,5,8,8,1,4,7,8,1,7,7,8,8,2,2,2,7,4,4,7,5,3,3,2,1,3,2,1,3,5,2,1,1,1,2,60,1958,4,1,11,1,0,0,1,168,3,2,0.6033864016887667,0.302091437
ESS9e01_1,9,1.1,1816,AT,15,5,60,8,8,8,3,2,2,2,2,3,5,7,1,1,3,NA,1,5,9,9,3,3,2,8,5,2,3,3,3,2,3,9,4,4,4,2,2,1,3,1,7,5,2,1,1,3,2,36,1982,6,4,13,1,0,0,1,18,8,1,0.8523156110249025,0.302091437
ESS9e01_1,9,1.1,1819,AT,15,2,NA,6,7,6,3,3,2,3,3,7,8,8,8,8,8,8,1,NA,5,5,5,6,5,6,3,2,3,3,4,0,0,5,4,1,3,2,2,1,3,1,5,6,2,1,1,2,1,55,1963,6,4,12,1,0,0,1,40,4,2,1.1167735821138745,0.302091437
ESS9e01_1,9,1.1,1878,AT,20,1,NA,7,5,5,3,3,2,3,2,5,5,5,2,2,0,8,1,10,8,8,6,5,8,8,0,4,4,4,0,5,0,8,6,2,2,2,2,2,3,1,2,6,2,1,1,1,1,50,1968,4,5,12,1,0,0,2,60,NA,2,0.43808215220134883,0.302091437
ESS9e01_1,9,1.1,1882,AT,10,5,120,5,8,8,3,3,3,3,2,6,8,9,4,4,7,7,1,5,9,7,3,0,7,9,5,1,1,1,7,7,7,9,6,4,3,1,2,1,3,1,4,7,2,1,1,1,2,27,1991,6,4,13,1,0,0,1,38,4,1,0.5016955369777708,0.302091437
ESS9e01_1,9,1.1,1884,AT,180,5,300,5,5,5,3,2,3,2,2,5,5,10,5,5,5,10,3,5,9,7,5,5,6,9,5,NA,NA,NA,7,5,6,9,4,6,4,2,2,1,3,2,5,7,2,2,2,3,2,63,1955,1,1,15,0,0,0,1,40,9,1,1.608479480737903,0.302091437
ESS9e01_1,9,1.1,1899,AT,10,5,60,5,8,6,4,2,1,3,2,0,3,4,1,1,1,NA,1,5,9,8,NA,6,6,8,4,2,2,2,5,7,5,9,3,4,2,2,2,1,3,1,6,5,2,1,1,3,2,49,1969,1,1,13,1,0,0,1,30,6,1,2.0944307780906017,0.302091437
ESS9e01_1,9,1.1,1981,AT,30,1,NA,4,5,3,1,3,2,3,3,5,4,10,4,4,5,9,1,5,8,5,3,9,5,9,5,2,3,3,5,4,2,7,6,3,3,2,2,2,2,1,6,3,2,1,1,3,1,63,1955,1,4,11,0,0,0,NA,NA,4,2,1.812867545659829,0.302091437
ESS9e01_1,9,1.1,1984,AT,40,5,135,4,4,5,3,3,2,3,2,7,7,4,3,3,5,5,1,NA,8,6,5,5,5,5,7,3,3,3,7,6,5,9,6,2,3,2,3,2,3,2,0,6,2,1,1,3,1,46,1972,1,4,13,1,0,0,1,45,NA,1,1.543943487751274,0.302091437
ESS9e01_1,9,1.1,2004,AT,30,1,NA,1,3,1,3,1,2,1,2,0,9,9,1,0,0,0,2,8,6,NA,1,2,8,8,0,3,4,4,0,0,0,7,4,1,2,2,1,4,1,1,1,7,2,1,1,1,2,63,1955,4,3,9,0,0,0,1,45,1,3,0.589828161948446,0.302091437
ESS9e01_1,9,1.1,2016,AT,15,1,NA,8,8,8,3,3,1,3,1,6,8,8,4,4,4,3,1,5,8,7,5,8,7,8,5,2,3,3,5,4,5,8,5,2,3,2,2,2,3,1,4,7,2,1,1,2,1,69,1950,1,3,12,0,0,0,1,39,5,1,1.4793527953733996,0.302091437
ESS9e01_1,9,1.1,2024,AT,45,5,60,8,7,6,3,2,3,3,5,5,8,8,4,5,5,5,1,5,7,8,7,8,7,9,NA,3,NA,4,3,4,2,8,4,4,3,2,2,1,3,1,4,5,2,1,1,3,2,36,1982,6,3,13,1,0,0,1,20,NA,2,1.7229130603215164,0.302091437
ESS9e01_1,9,1.1,2027,AT,20,5,180,7,5,5,1,3,3,4,3,3,5,7,2,2,5,5,1,4,9,8,4,7,6,7,5,2,2,3,6,8,8,9,7,4,4,2,2,1,3,1,3,6,2,1,1,1,2,32,1986,6,1,18,1,0,0,1,40,4,2,0.5530676016207228,0.302091437
ESS9e01_1,9,1.1,2066,AT,90,5,180,9,7,7,1,2,4,5,4,6,6,8,4,4,4,4,1,0,8,7,0,3,6,7,6,1,1,1,7,9,6,8,5,3,3,1,2,2,3,1,3,7,2,1,1,2,2,56,1963,1,1,12,1,0,0,1,40,7,1,1.0874814402873805,0.302091437
ESS9e01_1,9,1.1,2101,AT,5,5,240,5,5,4,4,1,1,1,1,1,3,4,4,5,0,2,2,7,3,4,5,5,6,7,3,2,2,2,2,2,3,7,7,4,4,2,2,1,3,2,2,7,2,1,1,1,1,24,1994,6,3,12,1,0,0,1,45,3,1,0.5762638222202396,0.302091437
ESS9e01_1,9,1.1,2127,AT,30,3,NA,8,8,8,1,4,4,4,4,8,8,8,8,8,8,8,1,5,8,8,6,8,7,7,10,1,1,1,8,8,8,8,7,4,2,2,1,2,2,1,10,5,2,1,1,3,2,46,1972,4,4,17,1,0,0,1,22,NA,1,1.3142464174364512,0.302091437
ESS9e01_1,9,1.1,2186,AT,0,5,20,5,5,5,4,3,1,3,4,0,4,9,0,0,2,2,1,5,10,6,3,4,3,4,3,3,3,NA,0,2,2,10,6,3,3,2,1,2,3,1,5,4,2,1,1,1,2,59,1959,4,4,10,0,0,1,1,38,9,2,0.5332650076148764,0.302091437
ESS9e01_1,9,1.1,2188,AT,0,5,180,7,7,5,4,NA,1,1,1,5,7,9,5,5,1,1,2,5,7,7,NA,6,4,6,4,2,2,3,6,5,4,6,4,3,2,2,2,2,2,2,0,7,2,1,1,1,2,59,1959,5,3,13,1,0,0,1,38,6,2,0.574304370556109,0.302091437
ESS9e01_1,9,1.1,2201,AT,120,5,300,2,2,1,4,3,1,2,5,1,3,5,0,0,0,0,2,NA,5,3,2,2,5,8,1,4,4,4,0,4,0,7,7,4,3,2,1,2,3,2,10,4,2,1,1,1,2,50,1969,6,3,14,1,0,0,2,70,NA,2,0.4327494072364998,0.302091437
ESS9e01_1,9,1.1,2204,AT,90,5,120,10,9,8,1,2,5,2,5,5,7,5,8,3,3,5,1,0,10,3,0,8,8,8,5,1,1,1,8,8,6,10,6,4,3,2,1,1,3,2,0,7,2,1,1,2,1,69,1949,6,1,14,0,0,0,1,40,5,1,1.0874814402873805,0.302091437
ESS9e01_1,9,1.1,2213,AT,20,4,105,7,8,5,1,3,3,3,3,8,8,9,4,4,8,10,1,3,7,6,7,8,NA,9,4,3,3,2,NA,4,3,6,4,2,2,2,2,2,3,1,6,5,2,1,1,1,1,75,1943,5,4,12,0,0,0,1,40,2,2,0.4596218872017186,0.302091437
ESS9e01_1,9,1.1,2219,AT,60,1,NA,5,5,5,2,3,3,3,3,5,5,6,3,3,1,1,1,NA,NA,6,5,7,7,8,6,1,2,2,8,5,3,5,2,3,2,2,1,3,1,1,3,6,2,1,2,2,1,74,1944,1,2,11,0,0,0,1,60,9,2,1.1471371036308153,0.302091437
ESS9e01_1,9,1.1,2221,AT,15,3,NA,7,8,8,2,2,2,1,2,5,7,7,5,5,7,7,1,7,10,7,8,8,5,8,3,2,3,4,7,3,1,10,6,2,2,2,2,2,3,1,2,7,2,1,1,1,2,79,1939,4,1,8,0,0,0,1,40,2,2,0.5530676016207228,0.302091437
ESS9e01_1,9,1.1,2236,AT,20,5,60,9,8,8,3,2,2,2,2,8,9,9,10,9,8,8,1,1,10,7,9,9,8,9,7,2,2,2,9,10,8,9,6,3,3,2,1,1,3,1,6,5,2,1,1,1,2,26,1992,6,4,12,1,0,0,1,40,2,2,0.6010629840807973,0.302091437
ESS9e01_1,9,1.1,2241,AT,120,5,120,6,7,6,2,2,2,2,5,4,5,7,3,3,3,4,1,5,9,4,4,3,6,6,2,2,2,3,4,3,4,9,5,1,3,1,1,2,3,1,5,5,2,1,1,4,2,34,1984,1,4,16,0,1,0,1,40,6,1,1.037346046521763,0.302091437
ESS9e01_1,9,1.1,2254,AT,180,5,120,5,0,0,2,1,2,2,3,7,8,1,1,1,0,0,1,5,10,8,10,8,1,7,0,1,2,3,7,2,5,10,4,1,1,2,1,3,2,1,2,6,2,1,1,2,1,70,1949,1,2,14,0,0,0,1,50,NA,2,1.152527644440479,0.302091437
ESS9e01_1,9,1.1,2256,AT,90,5,90,6,4,3,4,1,1,1,1,6,10,9,5,5,4,7,2,0,8,8,4,8,10,10,10,3,3,3,4,7,3,7,5,2,3,2,2,2,3,1,8,5,2,1,1,3,2,36,1982,1,4,12,1,0,0,1,33,5,3,1.079137560561834,0.302091437
ESS9e01_1,9,1.1,2263,AT,60,5,180,3,4,5,4,1,1,1,3,0,3,9,2,0,0,NA,2,5,8,9,0,2,8,4,8,2,2,3,8,8,3,8,5,4,3,1,1,2,3,1,3,5,2,1,1,2,1,53,1965,1,3,15,1,0,0,1,47,6,3,1.0791375605618339,0.302091437
ESS9e01_1,9,1.1,2286,AT,30,5,60,8,8,8,3,2,2,2,1,3,9,9,3,3,5,5,1,6,7,7,7,7,7,4,7,2,2,2,6,6,6,8,6,4,5,2,1,2,3,1,4,7,2,1,1,2,2,50,1968,4,4,12,1,0,0,1,0,7,2,1.1623486249362425,0.302091437
ESS9e01_1,9,1.1,2301,AT,45,5,120,2,2,2,1,1,2,1,4,1,8,2,1,1,1,1,1,0,8,8,NA,0,3,8,8,1,1,1,8,2,2,9,3,0,1,2,1,1,3,2,0,7,1,1,2,1,1,44,1974,4,1,20,0,0,1,1,25,1,2,0.6061252962493864,0.302091437
ESS9e01_1,9,1.1,2328,AT,60,5,105,6,6,7,3,3,3,3,3,6,5,10,4,4,7,6,1,2,9,9,7,7,7,9,10,2,3,4,6,7,8,6,4,5,3,2,3,1,3,2,0,7,2,1,1,3,2,52,1966,1,1,15,1,0,0,1,45,8,1,1.6519376700588784,0.302091437
ESS9e01_1,9,1.1,2375,AT,NA,5,60,8,9,5,4,3,1,2,1,5,8,9,6,6,5,NA,1,3,9,8,6,7,9,9,0,NA,NA,NA,5,5,5,8,4,4,2,NA,1,2,3,1,4,7,2,1,1,3,1,33,1985,1,4,11,1,0,0,2,NA,NA,1,0.5016955369777708,0.302091437
ESS9e01_1,9,1.1,2388,AT,30,5,240,7,6,7,2,2,3,2,2,6,8,9,5,4,6,6,1,5,8,6,4,7,8,7,1,2,3,3,5,4,2,8,6,3,3,2,2,2,3,1,4,6,2,1,1,4,1,39,1979,1,4,13,1,0,0,1,45,8,2,1.206870403183702,0.302091437
ESS9e01_1,9,1.1,2406,AT,20,4,120,7,9,9,4,1,2,1,3,4,8,8,0,6,5,5,1,2,8,9,10,10,9,10,5,4,4,4,1,2,0,10,4,3,3,2,1,1,3,1,6,4,2,1,1,4,1,45,1973,1,3,12,1,0,0,1,45,NA,2,1.6405117642043583,0.302091437
ESS9e01_1,9,1.1,2426,AT,5,3,NA,2,6,3,4,1,1,2,NA,5,7,8,5,5,5,5,1,5,10,8,NA,5,8,6,4,1,3,3,9,3,5,9,4,1,3,2,2,2,3,1,NA,NA,2,1,1,2,2,61,1957,1,3,14,0,0,0,1,39,7,1,0.9872448126883042,0.302091437
ESS9e01_1,9,1.1,2447,AT,0,5,45,0,0,0,3,2,4,3,4,3,8,10,2,2,2,4,1,5,4,4,3,2,0,3,0,1,4,4,0,0,0,4,3,2,2,2,2,1,3,2,10,7,1,1,1,2,2,34,1984,1,2,11,1,0,0,1,50,7,2,1.0723196857828847,0.302091437
ESS9e01_1,9,1.1,2492,AT,60,5,300,7,6,7,1,4,4,3,4,8,6,8,7,7,8,9,1,3,9,8,2,4,2,7,8,2,2,1,7,9,6,10,6,4,2,2,1,1,3,2,2,7,2,1,1,2,2,31,1987,6,2,22,1,0,0,1,12,3,1,1.1471371036308153,0.302091437
ESS9e01_1,9,1.1,2512,AT,120,4,120,4,6,4,2,3,3,3,3,5,1,5,4,4,1,1,1,7,7,5,7,4,3,NA,1,2,3,3,1,1,2,6,6,4,3,2,3,3,3,1,5,4,2,1,1,1,1,62,1956,4,1,13,1,1,0,1,15,NA,3,0.5568068941945754,0.302091437
ESS9e01_1,9,1.1,2521,AT,75,1,NA,7,10,10,1,3,4,4,4,6,8,10,7,7,7,10,1,8,10,6,7,8,8,10,7,2,2,2,5,5,5,10,4,2,5,2,1,1,3,1,10,4,2,1,1,2,1,62,1956,6,4,9,1,0,0,1,43,NA,1,0.8216317682585904,0.302091437
ESS9e01_1,9,1.1,2530,AT,60,5,150,7,7,5,3,2,2,3,2,5,7,7,6,6,6,6,1,4,10,7,5,7,8,9,5,2,2,3,5,5,5,10,6,3,3,2,1,1,3,1,4,5,2,1,1,3,1,35,1983,1,4,12,1,0,0,1,40,9,1,0.9176724175241149,0.302091437
ESS9e01_1,9,1.1,2556,AT,60,2,NA,0,8,7,2,1,2,1,1,3,5,6,3,3,3,4,1,4,10,8,3,3,4,7,8,2,3,4,3,0,5,8,4,1,3,2,1,3,2,1,2,6,2,1,2,2,1,74,1944,1,1,11,0,0,0,1,50,4,1,1.1042198070453773,0.302091437
ESS9e01_1,9,1.1,2559,AT,20,5,180,7,9,6,3,2,2,2,3,4,5,3,3,5,2,2,1,5,8,5,7,3,7,9,3,3,3,3,5,5,4,8,4,4,3,2,3,2,3,1,2,6,2,1,2,3,1,35,1983,1,3,11,1,0,0,1,40,NA,2,0.7195220377127857,0.302091437
ESS9e01_1,9,1.1,2568,AT,30,5,30,6,6,6,2,2,3,2,3,5,9,7,4,4,1,1,1,6,8,7,5,6,6,8,1,2,3,3,3,3,3,8,5,4,4,2,2,2,3,1,5,5,2,1,1,2,1,61,1957,1,4,15,0,0,0,1,40,3,2,1.0627724226922433,0.302091437
ESS9e01_1,9,1.1,2574,AT,20,5,240,7,7,7,3,1,2,2,2,4,6,6,2,1,2,6,1,7,9,10,7,5,7,10,3,2,3,4,3,3,3,9,5,4,3,2,2,1,3,1,3,5,2,1,1,1,1,26,1992,6,3,11,1,0,0,1,40,3,1,0.3098590512938626,0.302091437
ESS9e01_1,9,1.1,2576,AT,30,5,120,8,7,7,2,4,1,3,1,8,8,8,5,5,7,8,1,5,8,7,3,7,8,8,4,2,2,2,6,7,5,8,6,4,4,2,2,2,3,1,3,5,2,1,2,1,2,45,1973,6,1,18,1,0,0,1,40,5,1,0.6033864016887667,0.302091437
ESS9e01_1,9,1.1,2580,AT,90,5,150,5,10,8,3,1,3,1,5,8,8,8,5,5,6,5,1,0,9,6,6,4,6,8,6,1,3,3,6,6,5,9,3,4,2,2,2,1,3,2,0,7,2,1,1,1,2,49,1969,4,1,21,1,0,0,1,40,4,2,0.5400542941315126,0.302091437
ESS9e01_1,9,1.1,2614,AT,60,1,NA,6,7,7,3,3,1,1,1,9,10,10,8,8,1,4,1,6,9,7,7,9,9,9,0,3,4,4,0,1,5,9,6,4,3,2,1,3,2,1,10,3,2,1,1,1,2,86,1932,5,4,8,0,0,0,NA,NA,2,1,0.6010629840807973,0.302091437
ESS9e01_1,9,1.1,2618,AT,10,5,150,3,7,6,3,2,1,1,2,5,7,7,4,3,4,4,1,5,5,NA,4,6,7,7,3,3,3,3,6,5,4,6,6,3,3,2,2,NA,1,1,5,6,2,1,1,2,1,23,1995,6,1,9,0,0,1,1,39,4,3,1.0948258257016037,0.302091437
ESS9e01_1,9,1.1,2646,AT,120,1,NA,5,7,3,1,2,4,3,3,3,3,5,3,3,3,3,1,NA,8,8,2,7,6,8,0,1,1,1,8,5,5,9,7,2,4,2,1,2,2,1,10,3,2,1,1,1,1,68,1950,1,4,11,0,0,0,NA,NA,1,3,0.619319570045868,0.302091437
ESS9e01_1,9,1.1,2674,AT,120,5,60,2,3,3,1,2,3,3,4,6,5,5,3,3,4,6,1,3,10,8,5,7,6,6,3,3,2,2,7,5,6,7,4,4,3,2,1,1,3,2,3,5,2,1,1,2,1,67,1952,1,4,13,0,0,0,1,60,8,1,0.9565350336772044,0.302091437
ESS9e01_1,9,1.1,2690,AT,120,2,NA,5,5,5,1,2,1,5,5,7,7,3,3,3,4,5,1,3,8,5,0,3,2,5,5,3,2,1,5,8,5,5,6,3,3,2,2,4,2,2,2,7,1,1,1,1,2,69,1949,4,1,12,0,0,0,1,24,3,1,0.5568068941945754,0.302091437
ESS9e01_1,9,1.1,2699,AT,30,2,NA,2,2,2,3,2,2,2,2,1,1,0,5,7,2,1,1,8,4,4,2,4,6,7,3,3,3,3,1,1,1,5,4,2,3,2,1,3,2,2,2,6,2,1,1,2,1,41,1977,4,1,12,0,0,1,1,50,8,1,0.931085884218618,0.302091437
ESS9e01_1,9,1.1,2728,AT,30,5,120,6,8,3,1,2,4,2,4,5,9,9,6,6,6,4,1,7,7,9,2,4,8,8,4,1,2,1,4,3,3,8,4,3,3,2,1,1,3,2,3,6,2,1,1,3,1,18,2000,6,4,11,0,0,0,NA,NA,6,2,1.405168767490429,0.302091437
ESS9e01_1,9,1.1,2766,AT,40,5,60,9,7,8,2,1,2,2,5,0,5,6,0,4,5,7,1,3,8,9,0,3,6,7,6,1,1,2,9,8,5,8,6,5,2,1,1,2,3,1,7,5,2,1,1,5,2,42,1976,2,2,17,1,0,0,1,23,7,2,1.24996885092453,0.302091437
ESS9e01_1,9,1.1,2769,AT,30,4,60,3,7,3,2,3,2,3,2,7,8,9,8,7,8,8,1,5,8,8,8,8,8,8,7,1,2,2,8,8,5,7,6,4,3,2,1,1,3,2,3,7,2,1,1,3,1,21,1997,6,3,14,0,0,0,1,10,9,2,0.9062914667930827,0.302091437
ESS9e01_1,9,1.1,2813,AT,30,4,30,5,7,7,2,1,1,1,3,5,7,9,3,3,4,2,1,5,9,7,5,6,3,8,0,1,3,3,3,3,4,8,4,3,2,2,1,2,3,1,7,6,2,1,1,2,1,75,1943,1,3,10,0,0,0,2,50,6,2,1.1871475370896938,0.302091437
ESS9e01_1,9,1.1,2848,AT,15,5,80,5,7,5,3,3,5,2,2,4,5,7,6,4,5,5,1,NA,10,6,5,5,2,7,8,3,3,3,5,3,4,10,2,4,2,2,1,1,3,1,7,6,2,1,1,4,2,51,1967,6,5,14,1,0,0,1,60,NA,2,2.3246972498724845,0.302091437
ESS9e01_1,9,1.1,2856,AT,30,5,240,7,7,7,1,2,4,3,3,8,8,5,5,4,6,8,1,0,7,9,0,6,3,7,10,1,1,1,9,9,8,7,6,4,3,2,1,2,3,1,1,6,1,1,1,2,2,48,1970,6,1,24,1,0,0,1,168,7,1,1.1668463493372006,0.302091437
ESS9e01_1,9,1.1,2878,AT,30,1,NA,5,3,8,4,2,2,3,2,0,2,8,0,3,0,0,1,2,8,5,2,8,2,10,7,2,2,4,3,2,8,10,5,4,3,2,1,1,3,1,10,4,2,1,1,1,2,71,1947,1,4,8,0,0,0,NA,NA,1,2,0.45535189568182144,0.302091437
ESS9e01_1,9,1.1,2923,AT,90,1,NA,5,5,6,2,2,4,3,3,5,5,6,4,3,3,3,1,5,9,6,6,6,4,5,6,3,2,2,7,7,5,6,4,3,3,2,1,3,3,2,6,7,2,1,1,1,2,77,1941,4,1,12,0,0,0,1,45,3,2,0.5474129128508018,0.302091437
ESS9e01_1,9,1.1,2936,AT,45,5,600,7,9,8,2,2,3,2,4,4,8,9,2,2,5,8,1,2,9,9,0,3,7,8,8,1,1,1,10,10,10,9,6,4,3,1,1,2,3,2,0,5,1,1,1,1,1,40,1978,6,1,12,1,0,0,1,50,5,1,0.6061252962493864,0.302091437
ESS9e01_1,9,1.1,2942,AT,10,5,300,5,6,6,3,3,3,2,3,6,8,8,7,7,5,5,1,4,9,7,6,7,7,7,5,2,2,2,4,6,5,9,6,4,3,1,4,1,3,1,5,6,2,1,1,3,1,33,1985,1,1,11,1,0,0,1,34,5,1,1.1871475370896938,0.302091437
ESS9e01_1,9,1.1,2967,AT,120,3,NA,1,2,1,2,2,1,1,2,5,5,10,2,2,0,0,2,5,2,7,6,8,7,8,2,3,4,4,7,5,6,2,4,0,1,2,1,4,1,2,0,7,1,1,2,2,1,60,1959,1,1,15,0,0,0,1,45,4,4,1.176980462544423,0.302091437
ESS9e01_1,9,1.1,2991,AT,15,1,NA,3,10,5,4,1,1,1,1,3,5,7,2,1,8,10,2,5,7,10,5,5,3,8,8,2,2,3,7,3,3,5,6,4,3,2,3,3,3,1,7,4,2,1,2,1,2,78,1940,5,2,23,0,0,0,2,40,6,1,0.5361598428914424,0.302091437
ESS9e01_1,9,1.1,3038,AT,45,5,120,4,6,4,4,2,2,1,3,6,9,9,1,1,6,8,1,3,8,5,1,3,10,10,5,3,3,3,2,2,3,9,6,4,3,2,1,1,3,2,1,7,2,1,1,2,2,26,1992,1,3,15,1,0,0,1,40,9,1,0.931085884218618,0.302091437
ESS9e01_1,9,1.1,3052,AT,60,5,180,2,2,2,2,2,1,2,1,5,3,6,3,3,0,2,NA,7,7,5,6,4,2,6,0,3,4,4,6,0,0,7,5,3,2,2,3,2,3,1,7,5,1,1,2,4,2,40,1978,1,1,13,0,1,0,1,12,8,2,1.8183758345563361,0.302091437
ESS9e01_1,9,1.1,3061,AT,60,5,240,5,7,3,3,2,2,3,2,7,10,10,10,8,3,1,1,5,10,6,6,8,9,8,6,2,3,2,6,9,6,10,6,2,4,2,3,2,3,1,5,5,2,1,1,1,1,47,1971,4,2,9,0,0,0,1,40,4,1,0.5762638222202395,0.302091437
ESS9e01_1,9,1.1,3097,AT,120,5,100,3,5,8,2,2,2,3,2,8,5,6,6,2,4,3,1,3,8,5,6,5,6,7,7,3,3,4,3,2,3,7,4,3,3,2,2,2,3,1,8,5,2,1,1,5,2,34,1984,1,4,NA,1,0,0,2,NA,7,2,1.0220651702025578,0.302091437
ESS9e01_1,9,1.1,3099,AT,30,3,NA,8,9,5,2,2,2,3,3,6,7,7,5,5,6,7,1,5,8,7,1,4,3,7,3,1,1,1,10,10,8,10,6,4,4,2,1,1,3,1,8,4,2,1,1,1,2,65,1953,5,4,18,0,0,0,1,23,5,1,0.42709878512516936,0.302091437
ESS9e01_1,9,1.1,3168,AT,30,3,NA,6,4,5,3,1,1,2,1,3,7,8,3,3,NA,NA,1,5,4,4,5,NA,NA,7,4,3,3,3,5,NA,3,4,2,2,2,2,1,3,3,1,2,6,2,1,1,2,1,49,1970,1,3,13,1,0,0,1,50,7,2,1.148608741112218,0.302091437
ESS9e01_1,9,1.1,3176,AT,45,5,60,9,9,9,2,3,3,3,2,9,10,10,8,8,9,8,1,5,9,9,9,9,9,8,6,2,3,3,6,8,6,8,5,3,3,2,1,1,3,1,3,6,2,1,1,1,2,58,1960,4,3,12,1,0,0,1,40,2,1,0.4683896031225737,0.302091437
ESS9e01_1,9,1.1,3178,AT,20,5,90,5,4,3,3,4,3,2,3,4,5,4,4,4,5,4,1,7,7,8,8,6,7,8,8,4,4,4,1,1,2,5,4,4,3,2,2,3,3,1,3,6,2,1,1,3,1,38,1980,4,1,16,1,0,0,1,41,8,1,1.101291812860305,0.302091437
ESS9e01_1,9,1.1,3195,AT,30,5,480,5,8,9,4,3,2,5,3,8,9,10,3,2,2,2,2,0,8,8,8,8,9,10,5,2,2,2,6,8,5,9,6,1,2,2,1,1,3,1,9,5,2,1,1,4,1,17,2001,6,3,11,1,0,0,1,40,10,1,2.175076747015292,0.302091437
ESS9e01_1,9,1.1,3201,AT,0,5,180,8,8,8,4,3,1,3,1,6,8,8,4,4,4,4,2,5,9,8,5,7,7,8,5,2,3,3,5,3,5,9,6,4,3,2,2,1,3,2,5,7,2,1,1,1,2,24,1994,6,3,14,1,0,0,1,39,3,2,0.7704772698502238,0.302091437
ESS9e01_1,9,1.1,3220,AT,15,5,30,3,3,5,3,2,3,2,3,4,6,6,3,3,4,4,1,5,8,6,5,6,4,6,4,3,3,3,6,2,4,9,6,2,4,1,3,1,3,1,0,7,2,1,1,2,2,28,1990,6,3,12,1,0,0,1,35,3,3,0.35976101885639283,0.302091437
ESS9e01_1,9,1.1,3240,AT,30,4,120,4,6,6,3,2,2,2,2,6,8,9,5,5,6,7,1,5,8,6,5,8,7,8,1,2,3,3,6,4,2,7,6,2,2,2,3,3,3,1,6,4,2,1,1,1,2,60,1958,5,3,12,0,0,0,1,50,3,3,0.6120131401118222,0.302091437
ESS9e01_1,9,1.1,3246,AT,180,5,120,5,8,8,1,2,1,1,1,8,7,8,6,1,NA,0,1,5,5,5,3,5,1,5,10,2,3,3,4,5,4,5,4,4,3,2,1,3,3,1,5,7,2,1,1,1,2,79,1939,4,1,11,0,0,0,1,40,2,2,0.6838818418267116,0.302091437
ESS9e01_1,9,1.1,3253,AT,5,5,300,6,4,2,4,3,3,3,4,9,10,10,9,9,9,10,1,2,7,8,7,7,8,8,6,2,2,2,7,7,5,9,6,2,3,2,1,1,3,2,4,7,2,1,1,4,1,50,1968,1,4,24,1,0,0,1,40,5,2,1.1167735821138745,0.302091437
ESS9e01_1,9,1.1,3280,AT,30,5,60,6,7,7,1,4,3,4,3,10,10,10,7,6,3,7,1,4,10,8,4,7,7,8,4,1,1,1,7,6,5,10,6,3,2,2,3,2,2,1,10,6,2,1,1,2,2,61,1957,4,3,13,0,0,0,1,40,5,2,0.827163779494368,0.302091437
ESS9e01_1,9,1.1,3295,AT,90,1,NA,9,8,9,2,3,2,3,3,9,9,9,6,6,7,7,1,6,9,8,7,8,7,8,7,2,2,2,8,5,5,9,6,5,4,2,2,2,3,1,8,3,2,1,1,2,1,82,1936,1,4,8,0,0,0,3,20,4,2,0.9840988456027876,0.302091437
